
					I Chronicles 1				|
Jahath was the chief and Zizah the second; but Jeush and Beriah had only a small number of sons, so they were grouped together as one family.|Gia-hát làm trưởng, còn Xi-xa là con thứ; nhưng Giê-úc và Bê-ri -a không có con cháu nhiều; nên khi lấy số thì kể chúng như một nhà.
The sons of Kohath: Amram, Izhar, Hebron, and Uzziel, four.|Con trai Kê-hát là Am-ram, Dít-sê-ha, Hếp-rôn, U-xi-ên, bốn người.
The sons of Amram: Aaron and Moses; and Aaron was made separate and holy, he and his sons for ever, for the care of the most holy things and the burning of offerings before the Lord, to do his work and give blessings in his name for ever.|Con trai của Am-ram là A-rôn và Môi-se; A-rôn và con cháu người được phân biệt ra, để biệt riêng ra các vật chí thánh, và đời đời xông hương, hầu việc trước mặt Đức Giê-hô-va, cùng nhân danh Ngài mà chúc phước cho.
And the sons of Moses, the man of God, were put into the list of the tribe of Levi.|Còn về Môi-se, người của Đức Chúa Trời, các con trai người đều được kể vào chi phái Lê-vi.
The sons of Moses: Gershom and Eliezer.|Con trai của Môi-se là Ghẹt-sôn và Ê-li-ê-xe.
The sons of Gershom: Shebuel the first.|Con trai của Ghẹt-sôn là Sê-bu-ên làm trưởng.
And the sons of Eliezer: Rehabiah the first; and Eliezer had no other sons, but Rehabiah had a great number.|Con trai của Ê-li-ê-xe là Rê-ha-bia làm trưởng; Ê-li-ê-xe không có con trai nào khác; nhưng con trai của Rê-ha-bia nhiều lắm.
The sons of Izhar: Shelomith the first.|Con trai của Dít-sê-ha là Sê-lô-mít làm trưởng.
The sons of Hebron: Jeriah the first, Amariah the second, Jahaziel the third, and Jekameam the fourth.|Con trai của Hếp-rôn là Giê-ri-gia làm trưởng; A-ma-ria thứ nhì; Gia-ha-xi-ên thứ ba; và Giê-ca-mê-am thứ tư.
The sons of Uzziel: Micah the first, and Isshiah the second.|Con trai của U-xi-ên là Mi-ca làm trưởng; và Di-si-gia con thứ.
The sons of Merari: Mahli and Mushi; the sons of Mahli: Eleazar and Kish.|Con trai của Mê-ra-ri là Mác-li và Mu-si. Con trai của Mác-li là Ê-lê -a-sa và Kích.
And at his death Eleazar had no sons, but only daughters, and their relations, the sons of Kish, took them as wives.|Ê-lê -a-sa chết, không có con trai, chỉ có con gái mà thôi; các con trai của Kích là anh em chúng nó, bèn cưới chúng nó làm vợ.
The sons of Mushi: Mahli and Eder and Jeremoth, three.|Con trai của Mu-si là Mác-li, Ê-đe và Giê-rê-mốt, ba người.
These were the sons of Levi, grouped by families, the heads of the families of those who were numbered by name, by heads, all those of twenty years old and over who did the work of the house of the Lord.|Đó là con cháu của Lê-vi theo tông tộc của họ, tức là trưởng tộc của những người được cai số từng danh từng người, từ hai mươi tuổi sắp lên, và hầu việc trong đền của Đức Giê-hô-va.
For David said, The Lord, the God of Israel, has given his people rest, and he has made his resting-place in Jerusalem for ever;|Vì Đa-vít nói rằng: Giê-hô-va Đức Chúa Trời của Y-sơ-ra-ên có ban sự bình an cho dân sự Ngài, và Ngài ngự tại Giê-ru-sa-lem đời đời;
And from now, there will be no need for the House of the Lord, and the vessels used in it, to be moved about by the Levites.|người Lê-vi cũng sẽ chẳng còn cần khiêng vác đền tạm hay là các khí dụng về công việc đền tạm nữa.
So among the last acts of David was the numbering of the sons of Levi, from twenty years old and over.|Vì theo lời trối của Đa-vít, người ta tu bộ dân Lê-vi, từ hai mươi tuổi sấp lên.
Their place was by the side of the sons of Aaron in all the work of the house of the Lord, in the open spaces and in the rooms, in the making clean of all the holy things, in doing all the work of the house of the Lord,|Chức của chúng là ở bên con cháu A-rôn, đặng làm công việc của đền Đức Giê-hô-va, canh giữ hành lang và các phòng, giữ tinh sạch các vật thánh, và coi làm công việc của đền Đức Chúa Trời:
The holy bread was in their care, and the crushed grain for the meal offering, of unleavened cakes or meal cooked over the fire or in water; they had control of all sorts of weights and measures;|lại lo về bánh trần thiết, về bột mịn dùng làm của lễ chay, về bánh tráng không men, về đồ nướng trên vỉ, về đồ trộn với dầu, và về các đồ để lường và để đo;
They had to take their places every morning to give praise and make melody to the Lord, and in the same way at evening;|mỗi buổi sớm và buổi chiều, họ phải đứng tại đó cảm tạ và ngợi khen Đức Giê-hô-va;
At every offering of burned offerings to the Lord, on Sabbaths, and at the new moons, and on the regular feasts, in the number ordered by the law, at all times before the Lord;|còn mỗi ngày sa-bát, ngày mồng một, và ngày lễ trọng thể, thì phải giúp dâng luôn luôn tại trước mặt Đức Giê-hô-va những của lễ thiêu thường dâng cho Đức Giê-hô-va theo lệ đã định trong luật về của lễ ấy;
And they had the care of the Tent of meeting and the holy place, under the direction of the sons of Aaron their brothers, for the work of the house of the Lord.|chúng cũng lo coi sóc hội mạc và nơi thánh, cùng giúp đỡ con cháu A-rôn, là anh em mình, đặng hầu việc trong đền của Đức Giê-hô-va.

					I Chronicles 24				|
						I Sử Ký 24					
Now the divisions into which the sons of Aaron were grouped were these: the sons of Aaron, Nadab and Abihu, Eleazar and Ithamar.|Nầy là ban thứ của con cháu A-rôn: Con trai của A-rôn là Na-đáp, A-bi-hu, Ê-lê -a-sa, và Y-tha-ma.
But Nadab and Abihu came to their end before their father, and had no children; so Eleazar and Ithamar did the work of priests.|Na-đáp và A-bi-hu chết trước cha của chúng và không có con; nên Ê-lê -a-sa và Y-tha-ma làm chức thầy tế lễ.
And David, with Zadok of the sons of Eleazar, and Ahimelech of the sons of Ithamar, made distribution of them into their positions for their work.|Đa-vít khiến Xa-đốc, con cháu Ê-lê -a-sa, và A-hi-mê-léc, con cháu Y-tha-ma, phân ban thứ cho chúng tùy theo chức việc chúng làm.
And there were more chiefs among the sons of Eleazar than among the sons of Ithamar; and this is how they were grouped: of the sons of Eleazar there were sixteen, all heads of families; and of the sons of Ithamar, heads of families, there were eight.|Trong con cái Ê-lê -a-sa có nhiều trưởng tộc hơn trong con cháu Y-tha-ma; họ phân ban thứ như về: về con cháu Ê-lê -a-sa có mười sáu trưởng tộc.
So they were put into groups, by the Lord's decision, one with another; for there were rulers of the holy place and rulers of the house of God among the sons of Eleazar and the sons of Ithamar.|Người ta bắt thăm phân chúng từng ban thứ, hoặc người nầy người kia; vì các trưởng của nơi thánh, và các trưởng của Đức Chúa Trời đều thuộc trong con cháu Ê-lê -a-sa và trong con cháu Y-tha-ma.
And Shemaiah, the son of Nethanel the scribe, who was a Levite, put down their names in writing, the king being present with the rulers, and Zadok the priest, and Ahimelech, the son of Abiathar, and the heads of families of the priests and the Levites; one family being taken for Eleazar and then one for Ithamar, and so on.|Sê-ma-gia, con trai của Na-tha-na-ên, người ký lục, thuộc trong chi phái Lê-vi, biên tên chúng vào sổ tại trước mặt vua và trước mặt các quan trưởng, trước mặt thầy tế lễ Xa-đốc, A-hi-mê-léc, con trai của A-bia-tha, và trước mặt các trưởng tộc của những thầy tế lễ và người Lê-vi; trong con cháu Ê-lê -a-sa bắt thăm lấy một họ hàng, rồi trong con cháu Y-tha-ma cũng bắt thăm lấy một họ hàng.
Now the first name to come out was that of Jehoiarib; the second Jedaiah,|Cái năm thứ nhứt trúng nhằm Giê-hô-gia-ríp; cái thăm thứ nhì nhằm Giê-đa-ê-gia;
The third Harim, the fourth Seorim,|cái thăm thứ ba nhằm Ha-rim; cái thăm thứ tư nhằm Sê-ô-rim;
The fifth Malchijah, the sixth Mijamin,|cái thăm thứ năm nhằm Manh-kia; cái thăm thứ sáu nhằm Mia-min;
The seventh Hakkoz, the eighth Abijah,|cái thăm thứ bảy nhằm Cốt; cái thăm thứ tám nhằm A-bi-gia;
The ninth Jeshua, the tenth Shecaniah,|cái thăm thứ chín nhằm Giê-sua; cái thăm thứ mười nhằm Sê-ca-nia;
The eleventh Eliashib, the twelfth Jakim,|cái thăm thứ mười một nhằm Ê-li -a-síp; cái thăm thứ mười hai nhằm Gia-kim;
The thirteenth Huppah, the fourteenth Jeshebeab,|cái thăm thứ mười ba nhằm Húp-ba; cái thăm thứ mười bốn nhằm Giê-sê-báp;
The fifteenth Bilgah, the sixteenth Immer,|cái thăm thứ mười lăm nhằm Binh-ga; cái thăm thứ mười sáu nhằm Y-mê;
The seventeenth Hezir, the eighteenth Happizzez,|cái thăm thứ mười bảy nhằm Hê-xia; cái thăm thứ mười tám nhằm Phi-xết;
The nineteenth Pethahiah, the twentieth Jehezkel,|cái thăm thứ mười chín nhằm Phê-ta-hia, cái thăm thứ hai mươi nhằm Ê-xê-chi-ên;
The twenty-first Jachin, the twenty-second Gamul,|cái thăm thứ hai mươi mốt nhằm Gia-kin; cái thăm thứ hai mươi hai nhằm Ga-mun;
The twenty-third Delaiah, the twenty-fourth Maaziah.|cái thăm thứ hai mươi ba nhằm Đê-la-gia; cái thăm thứ hai mươi bốn nhằm Ma -a-xia.
So they were put into their different groups, to take their places in the house of the Lord, in agreement with the rules made by Aaron their father, as the Lord, the God of Israel, had given him orders.|Ay đó là ban thứ của chúng trong chức việc mình, đặng vào trong đền của Đức Giê-hô-va, tùy theo lịnh của A-rôn, tổ phụ chúng, đã truyền cho, y như Giê-hô-va Đức Chúa Trời của Y-sơ-ra-ên đã phán dặn người.
And of the rest of the sons of Levi: of the sons of Amram, Shubael; of the sons of Shubael, Jehdeiah.|Nầy là con cháu của Lê-vi còn lại: về con cháu Am-ram có Su-ba-ên; về con cháu Su-ba-ên có Giê-đia.
Of Rehabiah; of the sons of Rehabiah, Isshiah the chief.|Về con cháu Rê-ha-bia có Di-si-gia làm trưởng.
Of the Izharites, Shelomoth; of the sons of Shelomoth, Jahath.|Trong con cháu Dít-sê-ha có Sê-lô-mốt; về con cháu Sê-lô-mốt có Gia-hát.
And the sons of Hebron: Jeriah the chief, Amariah the second, Jahaziel the third, Jekameam the fourth.|Về con cháu Hếp-rôn có Giê-ri-gia, con trưởng; A-ma-ria thứ nhì, Gia-ha-xi-ên thứ ba, và Gia-ca-mê-am thứ tư.
The sons of Uzziel, Micah; of the sons of Micah, Shamir.|Về con cháu U-xi-ên có Mi-ca; về con cháu Mi-ca có Sa-mia.
The brother of Micah, Isshiah; of the sons of Isshiah, Zechariah.|Anh em của Mi-ca là Dít-hi-gia; về con cháu Dít-hi-gia có Xa-cha-ri.
The sons of Merari: Mahli and Mushi; the sons of Jaaziah.|Con trai Mê-ra-ri là Mác-li và Mu-si; con trai Gia -a-xi-gia là Bê-nô,
The sons of Merari: of Jaaziah, Shoham and Zaccur and Ibri.|con cháu của Mê-ra-ri là Bê-nô, Sô-ham, Xác-cua, và Y-bê-ri, đều là con trai của Gia -a-xi-gia.
Of Mahli: Eleazar, who had no sons.|Con trai của Mác-li là Ê-lê -a-sa, là người không có con trai.
Of Kish: the sons of Kish, Jerahmeel.|Về con cháu Kích có Giê-rác-mê-ên.
And the sons of Mushi: Mahli and Eder and Jerimoth. These were the sons of the Levites by their families.|Con trai của Mu-si là Mác-li, Ê-đe và Giê-ri-mốt. Ay đó là con cháu Lê-vi, tùy theo tông tộc của chúng.
Selection was made of these in the same way as of their brothers the sons of Aaron, David the king being present, with Zadok, and Ahimelech, and the heads of families of the priests and of the Levites; the families of the chief in the same way as those of his younger brother.|Chúng cũng như anh em mình, là con cháu A-rôn, bắt thăm tại trước mặt vua Đa-vít, Xa-đốc, và A-hi-mê-léc, cùng trước mặt các trưởng tộc của những thầy tế lễ và người Lê-vi; các trưởng tộc cũng phải bắt thăm như các em út mình.

					I Chronicles 25				|
						I Sử Ký 25					
Further, David and the chiefs of the servants of the holy place made selection of certain of the sons of Asaph and of Heman and of Jeduthun for the work of prophets, to make melody with corded instruments and brass; and the number of the men for the work they had to do was:|Đa-vít và các quan tướng đội binh cũng để riêng ra mấy con cháu của A-sáp, Hê-man và Giê-đu-thun hầu phục dịch, lấy đờn cầm, đờn sắt, và chập chỏa đặng nói tiên tri; số người phục sự theo chức của họ là như sau nầy:
Of the sons of Asaph: Zaccur and Joseph and Nethaniah and Asharelah, sons of Asaph; under the direction of Asaph, acting as a prophet under the orders of the king;|Về con trai A-sáp, có Xác-cua, Giô-sép, Nê-tha-nia, và A-sa-rê-la, đều là con trai của A-sáp, ở dưới tay A-sáp cai quản, vâng theo ý chỉ của vua mà ca xướng.
Of Jeduthun: the six sons of Jeduthun, Gedaliah and Zeri and Jeshaiah, Hashabiah and Mattithiah; under the direction of their father Jeduthun who, acting as a prophet, with corded instruments gave praise and glory to the Lord.|Về con trai của Giê-đu-thun có Ghê-đa-lia, và Si-mê -i, là sáu người đều ở dưới quyền cai quản của cha chúng, là Giê-đu-thun, dùng đờn cầm mà nói tiên tri, cảm tạ và ngợi khen Đức Giê-hô-va.
Of Heman, the sons of Heman: Bukkiah, Mattaniah, Uzziel, Shebuel and Jerimoth, Hananiah, Hanani, Eliathah, Giddalti and Romamti-ezer, Joshbekashah, Mallothi, Hothir, Mahazioth;|Về con trai của Hê-man có Búc-ki-gia, Ma-tha-nia, U-xi-ên, Sê-bu-ên, Giê-ri-mốt, Ha-na-nia, Ha-na-ni, Ê-li -a-tha, Ghi-đanh-thi, Rô-mam-ti-Ê-xe, Giốt-bê-ca-sa, Ma-lô-thi, Hô-thia, và Ma-ha-xi-ốt.
All these were sons of Heman, the king's seer in the words of God. And to make great his power God gave Heman fourteen sons and three daughters.|Những người đó đều là con trai của Hê-man, thổi kèn và ngợi khen Đức Chúa Trời. Hê-man vâng mạng của Đức Chúa Trời mà làm đấng tiên kiến của vua. Đức Chúa Trời ban cho Hê-man được mười bốn con trai và ba con gái.
All these, under the direction of their father, made music in the house of the Lord, with brass and corded instruments, for the worship of the house of God; Asaph, Jeduthun, and Heman being under the orders of the king.|Các người ấy đều ở dưới quyền cai quản của cha mình là A-sáp, Giê-đu-thun, và Hê-man, để ca-xướng trong đền Đức Giê-hô-va với chập chỏa, đờn sắt, đờn cầm, và phục sự tại đền của Đức Chúa Trời, theo mạng lịnh của vua.
And the number of them, with their brothers who were trained and expert in making melody to the Lord, was two hundred and eighty-eight.|Chúng luôn với anh em mình có học tập trong nghề ca hát cho Đức Giê-hô-va, tức là những người thông thạo, số được hai trăm tám mươi tám người.
And selection was made of them for their special work, all having equal chances, small as well as great, the teacher as the learner.|Chúng đều bắt thăm về ban thứ mình, người lớn như kẻ nhỏ, người thông thạo như kẻ học tập.
Now of the group of Asaph, the first name to come out was Joseph; the second Gedaliah; he and his brothers and sons were twelve?|Cái thăm thứ nhứt nhằm cho Giô-sép về dòng A-sáp; cái thăm thứ nhì nhằm Ghê-đa-lia; người anh em và con trai người, cộng được mười hai người;
The third Zaccur, with his sons and his brothers, twelve;|cái thăm thứ ba nhằm Xác-cua, các con trai và anh em người, cộng được mười hai người;
The fourth Izri, with his sons and his brothers, twelve;|cái thăm thứ tư nhằm Dít-sê-ri, các con trai và anh em người, cộng được mười hai người;
The fifth Nethaniah, with his sons and his brothers, twelve;|cái thăm thứ năm nhằm Nê-tha-nia, các con trai và anh em người, cộng được mười hai người;
The sixth Bukkiah, with his sons and his brothers, twelve;|cái thăm thứ sáu nhằm Búc-ki-gia, các con trai và anh em người, cộng được mười hai người;
The seventh Jesharelah, with his sons and his brothers, twelve;|cái thăm thứ bảy nhằm Giê-sa-rê-la, các con trai và anh em người, cộng được mười hai người;
The eighth Jeshaiah, with his sons and his brothers, twelve;|cái thăm thứ tám nhằm Ê-sai, các con trai và anh em người, cộng được mười hai người;
The ninth Mattaniah, with his sons and his brothers, twelve;|cái thăm thứ chín nhằm Ma-tha-nia, các con trai và anh em người, cộng được mười hai người;
The tenth Shimei, with his sons and his brothers, twelve;|cái thăm thứ mười nhằm Si-mê -i; các con trai và anh em người, cộng được mười hai người;
The eleventh Azarel, with his sons and his brothers, twelve;|cái thăm thứ mười một nhằm A-xa-rên, các con trai và anh em người, cộng được mười hai người;
The twelfth Hashabiah, with his sons and his brothers, twelve;|cái thăm thứ mười hai nhằm Ha-sa-bia, các con trai và anh em người, cộng được mười hai người;
The thirteenth Shubael, with his sons and his brothers, twelve;|cái thăm thứ mười ba nhằm Su-ba-ên, các con trai và anh em người, cộng được mười hai người;
The fourteenth Mattithiah, with his sons and his brothers, twelve;|cái thăm thứ mười bốn nhằm Ma-ti-thia, các con trai và anh em người, cộng được mười hai người;
The fifteenth Jeremoth, with his sons and his brothers, twelve;|cái thăm thứ mười lăm nhằm Giê-rê-mốt, các con trai và anh em người, cộng được mười hai người;
The sixteenth Hananiah, with his sons and his brothers, twelve;|cái thăm thừ mười sáu nhằm Ha-na-nia, các con trai và anh em người, cộng được mười hai người;
The seventeenth Joshbekashah, with his sons and his brothers, twelve;|cái thăm thứ mười bảy nhằm Giốt-bê-ca-sa, các con trai và anh em người, cộng được mười hai người;
The eighteenth Hanani, with his sons and his brothers, twelve;|cái thăm thứ mười tám nhằm Ha-na-ni, các con trai và anh em người, cộng được mười hai người;
The nineteenth Mallothi, with his sons and his brothers, twelve;|cái thăm thứ mười chín nhằm Ma-lô-thi, các con trai và anh em người, cộng được mười hai người;
The twentieth Eliathah, with his sons and his brothers, twelve;|cái thăm thứ hai mươi nhằm Ê-li-gia-ta, các con trai và anh em người, cộng được mười hai người;
The twenty-first Hothir, with his sons and his brothers, twelve;|cái thăm thứ hai mươi mốt nhằm Hô-thia, các con trai và anh em người, cộng được mười hai người;
The twenty-second Giddalti, with his sons and his brothers, twelve;|cái thăm thứ hai mươi hai nhằm Ghi-đanh-thi, các con trai và anh em người, cộng được mười hai người;
The twenty-third Mahazioth, with his sons and his brothers, twelve;|cái thăm thứ hai mươi ba nhằm Ma-ha-xi-ốt, các con trai và anh em người, cộng được mười hai người;
The twenty-fourth Romamti-ezer, with his sons and his brothers, twelve.|cái thăm thứ hai mươi bốn nhằm Rô-man-ti-Ê-xe, các con trai và anh em người, cộng được mười hai người.

					I Chronicles 26				|
						I Sử Ký 26					
For the divisions of the door-keepers: of the Korahites, Meshelemiah, the son of Kore, of the sons of Ebiasaph.|Những ban thứ của người giữ cửa như sau nầy: về dòng Cô-rê có Mê-sê-lê-mia, con trai của Cô-rê, cháu của A-sáp.
And Meshelemiah had sons: Zechariah the oldest, Jediael the second, Zebadiah the third, Jathniel the fourth,|Mê-sê-lê-mia có những con trai, là Xa-cha-ri, con trưởng; Giê-đi -a-ên thứ nhì, Xê-ba-đia thứ ba, Giát-ni-ên thứ tư,
Elam the fifth, Jehohanan the sixth, Eliehoenai the seventh.|Ê-lam thứ năm, Giô-ha-nan thứ sáu, và Ê-li-ô-ê-nai thứ bảy.
And Obed-edom had sons: Shemaiah the oldest, Jehozabad the second, Joah the third, and Sacar the fourth, and Nethanel the fifth,|Các con trai của Ô-bết-Ê-đôm là Sê-ma-gia con trưởng, Giê-hô-xa-bát thứ nhì, Giô -a thứ ba, Sa-ca thứ tư, Nê-ta-nên thứ năm,
Ammiel the sixth, Issachar the seventh, Peullethai the eighth; for the blessing of God was on him.|A-mi-ên thứ sáu, Y-sa-ca thứ bảy, và phê -u-lê-tai thứ tám; vì Đức Chúa Trời có ban phước cho Ô-bết-Ê-đôm.
And Shemaiah his son had sons, rulers over the family of their father, for they were able men.|Sê-ma-gia, con trai Ô-bết-Ê-đôm, cũng sanh những con trai, có quyền cai quản tông tộc mình; vì chúng đều là người mạnh dạn.
The sons of Shemaiah: Othni and Rephael and Obed, Elzabad, whose brothers were great men of war, Elihu and Semachiah.|Các con trai của Sê-ma-gia là Ot-ni, Rê-pha-ên, Ô-bết, En-xa-bát, và anh em họ, là Ê-li-hu và Sê-ma-kia, đều là kẻ mạnh dạn.
All these were sons of Obed-edom: they and their sons and their brothers, able men and strong for the work; sixty-two sons of Obed-edom.|Các người đó là con cháu của Ô-bết-Ê-đôm; họ với các con trai và anh em họ, đều là người mạnh dạn thạo chức việc mình, cộng được sáu mươi hai người thuộc về dòng Ô-bết-Ê-đôm.
Meshelemiah had sons and brothers, eighteen able men.|Mê-sê-lê-mia có những con trai và anh em, đều là người mạnh dạn, cộng được mười tám người.
And Hosah, a son of the children of Merari, had sons: Shimri the chief (for though he was not the oldest, his father made him chief);|Hô-sa, thuộc trong dòng Mê-ra-ri, cũng có những con trai, là Sim-ri làm trưởng; dầu người không phải sanh ra đầu lòng, cha người lập người làm con trưởng;
Hilkiah the second, Tebaliah the third, Zechariah the fourth: Hosah had thirteen sons and brothers.|Hinh-kia thứ nhì, Tê-ba-lia thứ ba, và Xa-cha-ri thứ tư. hết thảy con trai và anh của Hô-sa được mười ba người.
Of these were the divisions of the door-keepers, men of authority, having responsible positions like their brothers to be servants in the house of the Lord.|Các người ấy làm ban trưởng của những kẻ giữ cửa; họ theo ban thứ mà hầu việc trong đền của Đức Giê-hô-va, y như anh em mình vậy.
And the families were taken by the decision of the Lord for every door; the small family had the same chance as the great.|Chúng theo tông tộc mình mà bắt thăm về mỗi cửa, kẻ nhỏ như người lớn.
And the care of the door on the east came out for Shelemiah. Then the name of Zechariah his son, a man wise in discussion, came out, and the door on the north was given to him.|Cái thăm về cửa đông trúng nhằm Sê-lê-mia. Đoạn, người ta bỏ thăm về cửa bắc, thăm ấy trúng nhằm Xa-cha-ri, con trai Sê-lê-mia, một mưu sĩ thông sáng.
To Obed-edom, that on the south; and to his sons, the store-house.|Cái thăm về cửa nam trúng nhằm Ô-bết-Ê-đôm; còn các con trai người, canh giữ kho lương phạn.
To Hosah, the door on the west, by the door of Shallecheth, at the footway which goes up, watch by watch.|Súp-bim và Hô-sa bắt thăm được cửa tây, gần cửa Sa-lê-kết, nơi con đường đi dốc lên, phiên canh đối với nhau.
On the east were six Levites a day, and on the north and the south four a day, and for the store-house two and two.|Mỗi ngày cửa đông có sáu người Lê-vi, cửa bắc bốn người, cửa nam bốn người, và nơi kho lương phạn, mỗi cửa hai người.
For the pillared way, on the west, four at the footway and two at the pillared way itself.|Tại Bạt-ba về phía tây cũng có kẻ canh giữ: trên con đường có bốn người, và tại chính Bạt-ba có hai người.
These were the divisions of door-keepers, of the sons of the Korahites and of the sons of Merari.|Đó là ban thứ của những người giữ cửa, đều là con cháu Cô-rê và con cháu Mê-ra-ri.
And the Levites their brothers were responsible for the stores of the house of God and the holy things.|Trong người Lê-vi có A-hi-gia quản lý khung-thành các vật thánh.
The sons of Ladan: sons of the Gershonites of the family of Ladan, heads of families of Ladan the Gershonite, Jehieli.|Con cháu La-ê-đan, thuộc về dòng dõi Ghẹt-sôn, làm trưởng trong tông tộc của La-ê-đan, con cháu Ghẹt-sôn, là Giê-hi-ê-li.
The sons of Jehieli: Zetham and Joel, his brother, had the care of the stores of the house of the Lord.|Các con trai Giê-hi-ê-li là Xê-tham và Giô-ên, em người, được cắt làm quản lý khung thành của đền Đức Giê-hô-va.
Of the Amramites, of the Izharites, of the Hebronites, of the Uzzielites:|Trong dòng Am-ram, dòng Dít-sê-ha, dòng Hếp-rôn, và dòng U-xi-ên,
And Shebuel, the son of Gershom, the son of Moses, was controller of the stores.|có Sê-bu-ên, con cháu Ghẹt-sôn, là con trai của Môi-se, làm quan cai quản khung thành.
And his brothers: of Eliezer, Rehabiah his son, and Jeshaiah his son, and Joram his son, and Zichri his son, and Shelomoth his son.|Lại có anh em người, là con cháu của Ê-li-ê-xe: Rê-ha-bia, con trai Ê-li-ê-xe; Ê-sai, con trai Rê-ha-bia; Giô-ram, con trai Ê-sai; Xiếc-ri, con trai Giô-ram, và Sê-lô-mít, con trai Xiếc-ri.
Shelomoth and his brothers were responsible for all the store of holy things which David the king and the heads of families, the captains of thousands and of hundreds, and the captains of the army, had given to the Lord.|Sê-lô-mít nầy và anh em người đều quản lý các vật thánh mà vua Đa-vít, các trưởng tộc, quan tướng cai ngàn quân và cai trăm quân, cùng các tướng đội binh đã biệt riêng ra thánh.
From the goods taken in war, they gave, as a holy offering, materials for the building of the house of the Lord.|Chúng biệt riêng ra thánh những của cải đã đoạt lấy khi chiến trận, đặng dùng xây sửa đền Đức Giê-hô-va.
And everything Samuel the prophet and Saul, the son of Kish, and Abner, the son of Ner, and Joab, the son of Zeruiah, had made holy; whatever anyone had given, it was under the care of Shelomoth and his brothers.|Lại các vật mà Sa-mu-ên, đấng tiên kiến Sau-lơ, con trai của Kích, Ap-ne, con trai của Nê-rơ, và Giô-áp, con trai của Xê-ru-gia, đã biệt riêng ra thánh, cùng các vật không cứ người nào đã biệt riêng ra thánh, đều ở dưới tay Sê-lô-mít và các anh em người quản lý.
Of the Izharites, Chenaniah and his sons had to do all the public business of Israel, in relation to judges and men in authority.|Trong dòng Dít-sê-ha, có Kê-na-nia và các con trai người, được lập lên làm quan trưởng và quan xét, đặng cai quản các việc ngoài của Y-sơ-ra-ên.
Of the Hebronites, Hashabiah and his brothers, seventeen hundred able men, were overseers of Israel on the other side of the Jordan, to the west, being responsible for all the work of the Lord's house and for the work done by the king's servants.|Trong dòng Hếp-rôn có Ha-sa-bia và anh em người, đều là người mạnh dạn, số được một ngàn bảy trăm tên; họ quản lý dân Y-sơ-ra-ên bên kia sông Giô-đanh về phía tây, coi sóc công việc của Đức Giê-hô-va và hầu hạ vua.
Of the Hebronites, Jerijah was the chief of all the Hebronites, in their generations by families. In the fortieth year of the rule of David a search was made, and able men were seen among them at Jazer of Gilead.|Trong dòng Hếp-rôn có Giê-ri-gia làm trưởng. Đương năm thứ bốn mươi đời Đa-vít, người ta cai số dòng họ Hếp-rôn, tùy tông tộc của chúng, thấy giữa vòng chúng tại Gia-ê-xe trong xứ Ga-la-át, có những người mạnh dạn.
And his brothers were two thousand, seven hundred able men, heads of families, whom King David made overseers over the Reubenites and the Gadites and the half-tribe of Manasseh, in everything to do with God, and for the king's business.|Các anh em của Giê-ri-gia, đều là tay mạnh dạn, số được hai ngàn bảy trăm người, làm trưởng tộc; vua Đa-vít lập chúng trên người Ru-bên, và người Gát, và trên nửa chi phái Mê-na-se, đặng cai trị các việc của Đức Chúa Trời và việc của vua.

					I Chronicles 27				|
						I Sử Ký 27					
Now the number of the children of Israel, that is, the heads of families, and the captains of thousands and of hundreds, and the men in authority who were servants of the king in anything to do with the divisions which came in and went out month by month through all the months of the year, in every division were twenty-four thousand.|Đây là số của những trưởng tộc của dân Y-sơ-ra-ên, tức các quan tướng cai ngàn người và cai trăm người, các quan trưởng của chúng vẫn phục sự vua, cai quản các ban thứ quanh năm mỗi tháng thay nhau đi ra đi vào; mỗi ban thứ số được hai vạn bốn ngàn người.
Over the first division for the first month was Ishbaal, the son of Zabdiel; and in his division were twenty-four thousand.|Ban trưởng của ban thứ nhứt về tháng giêng, là Gia-sô-bê-am, con trai của Xáp-đi-ên; trong ban người có hai vạn bốn ngàn người.
He was of the sons of Perez, and the chief of all the captains of the army for the first month.|Người thuộc về dòng Phê-rết, làm đầu các quan tướng về tháng giêng.
And over the division for the second month was Eleazar, the son of Dodai the Ahohite, the ruler; and in his division were twenty-four thousand.|Ban trưởng của ban tháng hai là Đô-đai, người A-hô-ha; Mích-lô làm quan chánh trong ban người; ban người có hai vạn bốn ngàn người.
The third captain of the army for the third month was Benaiah, the son of Jehoiada the priest; and in his division were twenty-four thousand.|Ban trưởng của ban thứ ba về tháng ba, là Bê-na-gia, con trai của thầy tế lễ Giê-hô-gia-đa; trong ban người có hai vạn bốn ngàn người.
This is the same Benaiah who was the great man of the thirty, chief of the thirty; and in his division was Ammizabad his son.|Bê-na-gia nầy là người mạnh dạn trong ba mươi người kia, và làm đầu ba mươi người ấy; Am-mi-xa-đáp, con trai người, cũng ở trong ban người.
The fourth captain for the fourth month was Asahel, the brother of Joab, and Zebadiah his son after him; and in his division were twenty-four thousand.|Ban trưởng thứ tư về tháng tư, là A-sa-ên, anh em của Giô-áp, và Xê-ba-đia, con trai người, tiếp theo người; trong ban người có hai vạn bốn ngàn người.
The fifth captain for the fifth month was Shamhuth the Izrahite; and in his division were twenty-four thousand.|Ban trưởng thứ năm về tháng năm, là Sa-mê-hút, người Gít-ra; trong ban người có hai vạn bốn ngàn người.
